year,geography,age_group,sex,raw_education_column,value,age_harmonization_status,category_label_status
2021,新北市,35~39歲,計,itemvalue8,1604.0,Proxy; includes 36-39,raw header only; named education-degree label unavailable in source CSV
2021,新北市,35~39歲,男,itemvalue8,1091.0,Proxy; includes 36-39,raw header only; named education-degree label unavailable in source CSV
2021,新北市,35~39歲,女,itemvalue8,513.0,Proxy; includes 36-39,raw header only; named education-degree label unavailable in source CSV
2021,新北市,40~44歲,計,itemvalue8,2380.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,40~44歲,男,itemvalue8,1626.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,40~44歲,女,itemvalue8,754.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,45~49歲,計,itemvalue8,1963.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,45~49歲,男,itemvalue8,1279.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,45~49歲,女,itemvalue8,684.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,50~54歲,計,itemvalue8,1986.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,50~54歲,男,itemvalue8,1300.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,50~54歲,女,itemvalue8,686.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,55~59歲,計,itemvalue8,1977.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,55~59歲,男,itemvalue8,1378.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,55~59歲,女,itemvalue8,599.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,60~64歲,計,itemvalue8,1463.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,60~64歲,男,itemvalue8,1105.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,60~64歲,女,itemvalue8,358.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,65歲以上,計,itemvalue8,2058.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,65歲以上,男,itemvalue8,1711.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2021,新北市,65歲以上,女,itemvalue8,347.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,15歲以上總人口,計,itemvalue8,14406.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,15歲以上總人口,男,itemvalue8,10126.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,15歲以上總人口,女,itemvalue8,4280.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,15~19歲,計,itemvalue8,0.0,Proxy; includes 15-17 and misses age 18-only separation,raw header only; named education-degree label unavailable in source CSV
2022,新北市,15~19歲,男,itemvalue8,0.0,Proxy; includes 15-17 and misses age 18-only separation,raw header only; named education-degree label unavailable in source CSV
2022,新北市,15~19歲,女,itemvalue8,0.0,Proxy; includes 15-17 and misses age 18-only separation,raw header only; named education-degree label unavailable in source CSV
2022,新北市,20~24歲,計,itemvalue8,0.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,20~24歲,男,itemvalue8,0.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,20~24歲,女,itemvalue8,0.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,25~29歲,計,itemvalue8,44.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,25~29歲,男,itemvalue8,35.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,25~29歲,女,itemvalue8,9.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,30~34歲,計,itemvalue8,492.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,30~34歲,男,itemvalue8,349.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,30~34歲,女,itemvalue8,143.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2022,新北市,35~39歲,計,itemvalue8,1420.0,Proxy; includes 36-39,raw header only; named education-degree label unavailable in source CSV
2022,新北市,35~39歲,男,itemvalue8,974.0,Proxy; includes 36-39,raw header only; named education-degree label unavailable in source CSV
2022,新北市,35~39歲,女,itemvalue8,446.0,Proxy; includes 36-39,raw header only; named education-degree label unavailable in source CSV
2022,新北市,40~44歲,計,itemvalue8,2430.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,40~44歲,男,itemvalue8,1651.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,40~44歲,女,itemvalue8,779.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,45~49歲,計,itemvalue8,2109.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,45~49歲,男,itemvalue8,1369.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,45~49歲,女,itemvalue8,740.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,50~54歲,計,itemvalue8,1985.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,50~54歲,男,itemvalue8,1267.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,50~54歲,女,itemvalue8,718.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,55~59歲,計,itemvalue8,2019.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,55~59歲,男,itemvalue8,1398.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,55~59歲,女,itemvalue8,621.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,60~64歲,計,itemvalue8,1632.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,60~64歲,男,itemvalue8,1205.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,60~64歲,女,itemvalue8,427.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,65歲以上,計,itemvalue8,2275.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,65歲以上,男,itemvalue8,1878.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2022,新北市,65歲以上,女,itemvalue8,397.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2023,新北市,15歲以上總人口,計,itemvalue8,15650.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2023,新北市,15歲以上總人口,男,itemvalue8,10941.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2023,新北市,15歲以上總人口,女,itemvalue8,4709.0,Outside youth target or total,raw header only; named education-degree label unavailable in source CSV
2023,新北市,15~19歲,計,itemvalue8,0.0,Proxy; includes 15-17 and misses age 18-only separation,raw header only; named education-degree label unavailable in source CSV
2023,新北市,15~19歲,男,itemvalue8,0.0,Proxy; includes 15-17 and misses age 18-only separation,raw header only; named education-degree label unavailable in source CSV
2023,新北市,15~19歲,女,itemvalue8,0.0,Proxy; includes 15-17 and misses age 18-only separation,raw header only; named education-degree label unavailable in source CSV
2023,新北市,20~24歲,計,itemvalue8,0.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2023,新北市,20~24歲,男,itemvalue8,0.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
2023,新北市,20~24歲,女,itemvalue8,0.0,Partial subset of 18-35,raw header only; named education-degree label unavailable in source CSV
