period,roc_year,year,month,area,sex,age,population,age_scope
109年 1月,109,2020,1.0,彰化縣,性別總計,58,18782,single age
109年 1月,109,2020,1.0,彰化縣,男,58,9737,single age
109年 1月,109,2020,1.0,彰化縣,女,58,9045,single age
109年 1月,109,2020,1.0,南投縣,性別總計,58,8219,single age
109年 1月,109,2020,1.0,南投縣,男,58,4192,single age
109年 1月,109,2020,1.0,南投縣,女,58,4027,single age
109年 1月,109,2020,1.0,雲林縣,性別總計,58,10413,single age
109年 1月,109,2020,1.0,雲林縣,男,58,5725,single age
109年 1月,109,2020,1.0,雲林縣,女,58,4688,single age
109年 1月,109,2020,1.0,嘉義縣,性別總計,58,8548,single age
109年 1月,109,2020,1.0,嘉義縣,男,58,4756,single age
109年 1月,109,2020,1.0,嘉義縣,女,58,3792,single age
109年 1月,109,2020,1.0,屏東縣,性別總計,58,13611,single age
109年 1月,109,2020,1.0,屏東縣,男,58,6944,single age
109年 1月,109,2020,1.0,屏東縣,女,58,6667,single age
109年 1月,109,2020,1.0,臺東縣,性別總計,58,3458,single age
109年 1月,109,2020,1.0,臺東縣,男,58,1862,single age
109年 1月,109,2020,1.0,臺東縣,女,58,1596,single age
109年 1月,109,2020,1.0,花蓮縣,性別總計,58,5329,single age
109年 1月,109,2020,1.0,花蓮縣,男,58,2656,single age
109年 1月,109,2020,1.0,花蓮縣,女,58,2673,single age
109年 1月,109,2020,1.0,澎湖縣,性別總計,58,1624,single age
109年 1月,109,2020,1.0,澎湖縣,男,58,865,single age
109年 1月,109,2020,1.0,澎湖縣,女,58,759,single age
109年 1月,109,2020,1.0,基隆市,性別總計,58,6447,single age
109年 1月,109,2020,1.0,基隆市,男,58,3219,single age
109年 1月,109,2020,1.0,基隆市,女,58,3228,single age
109年 1月,109,2020,1.0,新竹市,性別總計,58,5593,single age
109年 1月,109,2020,1.0,新竹市,男,58,2747,single age
109年 1月,109,2020,1.0,新竹市,女,58,2846,single age
109年 1月,109,2020,1.0,嘉義市,性別總計,58,3987,single age
109年 1月,109,2020,1.0,嘉義市,男,58,1911,single age
109年 1月,109,2020,1.0,嘉義市,女,58,2076,single age
109年 1月,109,2020,1.0,金門縣,性別總計,58,2412,single age
109年 1月,109,2020,1.0,金門縣,男,58,1245,single age
109年 1月,109,2020,1.0,金門縣,女,58,1167,single age
109年 1月,109,2020,1.0,連江縣,性別總計,58,200,single age
109年 1月,109,2020,1.0,連江縣,男,58,113,single age
109年 1月,109,2020,1.0,連江縣,女,58,87,single age
109年 2月,109,2020,2.0,區域別總計,性別總計,58,362103,single age
109年 2月,109,2020,2.0,區域別總計,男,58,176884,single age
109年 2月,109,2020,2.0,區域別總計,女,58,185219,single age
109年 2月,109,2020,2.0,新北市,性別總計,58,64108,single age
109年 2月,109,2020,2.0,新北市,男,58,29926,single age
109年 2月,109,2020,2.0,新北市,女,58,34182,single age
109年 2月,109,2020,2.0,臺北市,性別總計,58,39145,single age
109年 2月,109,2020,2.0,臺北市,男,58,18027,single age
109年 2月,109,2020,2.0,臺北市,女,58,21118,single age
109年 2月,109,2020,2.0,桃園市,性別總計,58,31192,single age
109年 2月,109,2020,2.0,桃園市,男,58,14924,single age
109年 2月,109,2020,2.0,桃園市,女,58,16268,single age
109年 2月,109,2020,2.0,臺中市,性別總計,58,40856,single age
109年 2月,109,2020,2.0,臺中市,男,58,19459,single age
109年 2月,109,2020,2.0,臺中市,女,58,21397,single age
109年 2月,109,2020,2.0,臺南市,性別總計,58,30826,single age
109年 2月,109,2020,2.0,臺南市,男,58,15275,single age
109年 2月,109,2020,2.0,臺南市,女,58,15551,single age
109年 2月,109,2020,2.0,高雄市,性別總計,58,43014,single age
109年 2月,109,2020,2.0,高雄市,男,58,20821,single age
109年 2月,109,2020,2.0,高雄市,女,58,22193,single age
109年 2月,109,2020,2.0,宜蘭縣,性別總計,58,7300,single age
109年 2月,109,2020,2.0,宜蘭縣,男,58,3699,single age
109年 2月,109,2020,2.0,宜蘭縣,女,58,3601,single age
109年 2月,109,2020,2.0,新竹縣,性別總計,58,7554,single age
109年 2月,109,2020,2.0,新竹縣,男,58,3924,single age
109年 2月,109,2020,2.0,新竹縣,女,58,3630,single age
109年 2月,109,2020,2.0,苗栗縣,性別總計,58,8604,single age
109年 2月,109,2020,2.0,苗栗縣,男,58,4447,single age
109年 2月,109,2020,2.0,苗栗縣,女,58,4157,single age
109年 2月,109,2020,2.0,彰化縣,性別總計,58,18962,single age
109年 2月,109,2020,2.0,彰化縣,男,58,9821,single age
109年 2月,109,2020,2.0,彰化縣,女,58,9141,single age
109年 2月,109,2020,2.0,南投縣,性別總計,58,8265,single age
109年 2月,109,2020,2.0,南投縣,男,58,4223,single age
109年 2月,109,2020,2.0,南投縣,女,58,4042,single age
109年 2月,109,2020,2.0,雲林縣,性別總計,58,10559,single age
109年 2月,109,2020,2.0,雲林縣,男,58,5807,single age
109年 2月,109,2020,2.0,雲林縣,女,58,4752,single age
109年 2月,109,2020,2.0,嘉義縣,性別總計,58,8673,single age
109年 2月,109,2020,2.0,嘉義縣,男,58,4831,single age
109年 2月,109,2020,2.0,嘉義縣,女,58,3842,single age
109年 2月,109,2020,2.0,屏東縣,性別總計,58,13749,single age
109年 2月,109,2020,2.0,屏東縣,男,58,7041,single age
109年 2月,109,2020,2.0,屏東縣,女,58,6708,single age
109年 2月,109,2020,2.0,臺東縣,性別總計,58,3476,single age
109年 2月,109,2020,2.0,臺東縣,男,58,1862,single age
109年 2月,109,2020,2.0,臺東縣,女,58,1614,single age
109年 2月,109,2020,2.0,花蓮縣,性別總計,58,5292,single age
109年 2月,109,2020,2.0,花蓮縣,男,58,2628,single age
109年 2月,109,2020,2.0,花蓮縣,女,58,2664,single age
109年 2月,109,2020,2.0,澎湖縣,性別總計,58,1632,single age
109年 2月,109,2020,2.0,澎湖縣,男,58,864,single age
109年 2月,109,2020,2.0,澎湖縣,女,58,768,single age
109年 2月,109,2020,2.0,基隆市,性別總計,58,6489,single age
109年 2月,109,2020,2.0,基隆市,男,58,3218,single age
109年 2月,109,2020,2.0,基隆市,女,58,3271,single age
109年 2月,109,2020,2.0,新竹市,性別總計,58,5723,single age
109年 2月,109,2020,2.0,新竹市,男,58,2775,single age
109年 2月,109,2020,2.0,新竹市,女,58,2948,single age
109年 2月,109,2020,2.0,嘉義市,性別總計,58,4032,single age
109年 2月,109,2020,2.0,嘉義市,男,58,1938,single age
109年 2月,109,2020,2.0,嘉義市,女,58,2094,single age
109年 2月,109,2020,2.0,金門縣,性別總計,58,2441,single age
109年 2月,109,2020,2.0,金門縣,男,58,1254,single age
109年 2月,109,2020,2.0,金門縣,女,58,1187,single age
109年 2月,109,2020,2.0,連江縣,性別總計,58,211,single age
109年 2月,109,2020,2.0,連江縣,男,58,120,single age
109年 2月,109,2020,2.0,連江縣,女,58,91,single age
109年 3月,109,2020,3.0,區域別總計,性別總計,58,361606,single age
109年 3月,109,2020,3.0,區域別總計,男,58,176769,single age
109年 3月,109,2020,3.0,區域別總計,女,58,184837,single age
109年 3月,109,2020,3.0,新北市,性別總計,58,64010,single age
109年 3月,109,2020,3.0,新北市,男,58,29857,single age
109年 3月,109,2020,3.0,新北市,女,58,34153,single age
109年 3月,109,2020,3.0,臺北市,性別總計,58,39072,single age
109年 3月,109,2020,3.0,臺北市,男,58,17948,single age
109年 3月,109,2020,3.0,臺北市,女,58,21124,single age
109年 3月,109,2020,3.0,桃園市,性別總計,58,31159,single age
109年 3月,109,2020,3.0,桃園市,男,58,14902,single age
109年 3月,109,2020,3.0,桃園市,女,58,16257,single age
109年 3月,109,2020,3.0,臺中市,性別總計,58,40841,single age
109年 3月,109,2020,3.0,臺中市,男,58,19441,single age
109年 3月,109,2020,3.0,臺中市,女,58,21400,single age
109年 3月,109,2020,3.0,臺南市,性別總計,58,30808,single age
109年 3月,109,2020,3.0,臺南市,男,58,15339,single age
109年 3月,109,2020,3.0,臺南市,女,58,15469,single age
109年 3月,109,2020,3.0,高雄市,性別總計,58,42915,single age
109年 3月,109,2020,3.0,高雄市,男,58,20769,single age
109年 3月,109,2020,3.0,高雄市,女,58,22146,single age
109年 3月,109,2020,3.0,宜蘭縣,性別總計,58,7290,single age
109年 3月,109,2020,3.0,宜蘭縣,男,58,3693,single age
109年 3月,109,2020,3.0,宜蘭縣,女,58,3597,single age
109年 3月,109,2020,3.0,新竹縣,性別總計,58,7535,single age
109年 3月,109,2020,3.0,新竹縣,男,58,3950,single age
109年 3月,109,2020,3.0,新竹縣,女,58,3585,single age
109年 3月,109,2020,3.0,苗栗縣,性別總計,58,8541,single age
109年 3月,109,2020,3.0,苗栗縣,男,58,4414,single age
109年 3月,109,2020,3.0,苗栗縣,女,58,4127,single age
109年 3月,109,2020,3.0,彰化縣,性別總計,58,18879,single age
109年 3月,109,2020,3.0,彰化縣,男,58,9807,single age
109年 3月,109,2020,3.0,彰化縣,女,58,9072,single age
109年 3月,109,2020,3.0,南投縣,性別總計,58,8250,single age
109年 3月,109,2020,3.0,南投縣,男,58,4238,single age
109年 3月,109,2020,3.0,南投縣,女,58,4012,single age
109年 3月,109,2020,3.0,雲林縣,性別總計,58,10583,single age
109年 3月,109,2020,3.0,雲林縣,男,58,5837,single age
109年 3月,109,2020,3.0,雲林縣,女,58,4746,single age
109年 3月,109,2020,3.0,嘉義縣,性別總計,58,8702,single age
109年 3月,109,2020,3.0,嘉義縣,男,58,4810,single age
109年 3月,109,2020,3.0,嘉義縣,女,58,3892,single age
109年 3月,109,2020,3.0,屏東縣,性別總計,58,13703,single age
109年 3月,109,2020,3.0,屏東縣,男,58,7063,single age
109年 3月,109,2020,3.0,屏東縣,女,58,6640,single age
109年 3月,109,2020,3.0,臺東縣,性別總計,58,3507,single age
109年 3月,109,2020,3.0,臺東縣,男,58,1890,single age
109年 3月,109,2020,3.0,臺東縣,女,58,1617,single age
109年 3月,109,2020,3.0,花蓮縣,性別總計,58,5268,single age
109年 3月,109,2020,3.0,花蓮縣,男,58,2615,single age
109年 3月,109,2020,3.0,花蓮縣,女,58,2653,single age
109年 3月,109,2020,3.0,澎湖縣,性別總計,58,1633,single age
109年 3月,109,2020,3.0,澎湖縣,男,58,876,single age
109年 3月,109,2020,3.0,澎湖縣,女,58,757,single age
109年 3月,109,2020,3.0,基隆市,性別總計,58,6460,single age
109年 3月,109,2020,3.0,基隆市,男,58,3209,single age
109年 3月,109,2020,3.0,基隆市,女,58,3251,single age
109年 3月,109,2020,3.0,新竹市,性別總計,58,5748,single age
109年 3月,109,2020,3.0,新竹市,男,58,2812,single age
109年 3月,109,2020,3.0,新竹市,女,58,2936,single age
109年 3月,109,2020,3.0,嘉義市,性別總計,58,4023,single age
109年 3月,109,2020,3.0,嘉義市,男,58,1928,single age
109年 3月,109,2020,3.0,嘉義市,女,58,2095,single age
109年 3月,109,2020,3.0,金門縣,性別總計,58,2469,single age
109年 3月,109,2020,3.0,金門縣,男,58,1250,single age
109年 3月,109,2020,3.0,金門縣,女,58,1219,single age
109年 3月,109,2020,3.0,連江縣,性別總計,58,210,single age
109年 3月,109,2020,3.0,連江縣,男,58,121,single age
109年 3月,109,2020,3.0,連江縣,女,58,89,single age
109年 4月,109,2020,4.0,區域別總計,性別總計,58,363420,single age
109年 4月,109,2020,4.0,區域別總計,男,58,177638,single age
109年 4月,109,2020,4.0,區域別總計,女,58,185782,single age
109年 4月,109,2020,4.0,新北市,性別總計,58,64121,single age
109年 4月,109,2020,4.0,新北市,男,58,29955,single age
109年 4月,109,2020,4.0,新北市,女,58,34166,single age
109年 4月,109,2020,4.0,臺北市,性別總計,58,39020,single age
109年 4月,109,2020,4.0,臺北市,男,58,17945,single age
109年 4月,109,2020,4.0,臺北市,女,58,21075,single age
109年 4月,109,2020,4.0,桃園市,性別總計,58,31441,single age
109年 4月,109,2020,4.0,桃園市,男,58,15023,single age
109年 4月,109,2020,4.0,桃園市,女,58,16418,single age
109年 4月,109,2020,4.0,臺中市,性別總計,58,41097,single age
109年 4月,109,2020,4.0,臺中市,男,58,19634,single age
109年 4月,109,2020,4.0,臺中市,女,58,21463,single age
109年 4月,109,2020,4.0,臺南市,性別總計,58,30972,single age
109年 4月,109,2020,4.0,臺南市,男,58,15409,single age
109年 4月,109,2020,4.0,臺南市,女,58,15563,single age
109年 4月,109,2020,4.0,高雄市,性別總計,58,43265,single age
109年 4月,109,2020,4.0,高雄市,男,58,20919,single age
109年 4月,109,2020,4.0,高雄市,女,58,22346,single age
109年 4月,109,2020,4.0,宜蘭縣,性別總計,58,7285,single age
109年 4月,109,2020,4.0,宜蘭縣,男,58,3676,single age
109年 4月,109,2020,4.0,宜蘭縣,女,58,3609,single age
109年 4月,109,2020,4.0,新竹縣,性別總計,58,7588,single age
109年 4月,109,2020,4.0,新竹縣,男,58,3940,single age
109年 4月,109,2020,4.0,新竹縣,女,58,3648,single age
109年 4月,109,2020,4.0,苗栗縣,性別總計,58,8526,single age
109年 4月,109,2020,4.0,苗栗縣,男,58,4432,single age
109年 4月,109,2020,4.0,苗栗縣,女,58,4094,single age
109年 4月,109,2020,4.0,彰化縣,性別總計,58,18954,single age
109年 4月,109,2020,4.0,彰化縣,男,58,9826,single age
109年 4月,109,2020,4.0,彰化縣,女,58,9128,single age
109年 4月,109,2020,4.0,南投縣,性別總計,58,8284,single age
109年 4月,109,2020,4.0,南投縣,男,58,4249,single age
109年 4月,109,2020,4.0,南投縣,女,58,4035,single age
109年 4月,109,2020,4.0,雲林縣,性別總計,58,10721,single age
109年 4月,109,2020,4.0,雲林縣,男,58,5916,single age
109年 4月,109,2020,4.0,雲林縣,女,58,4805,single age
109年 4月,109,2020,4.0,嘉義縣,性別總計,58,8819,single age
109年 4月,109,2020,4.0,嘉義縣,男,58,4863,single age
109年 4月,109,2020,4.0,嘉義縣,女,58,3956,single age
109年 4月,109,2020,4.0,屏東縣,性別總計,58,13919,single age
109年 4月,109,2020,4.0,屏東縣,男,58,7142,single age
109年 4月,109,2020,4.0,屏東縣,女,58,6777,single age
109年 4月,109,2020,4.0,臺東縣,性別總計,58,3567,single age
109年 4月,109,2020,4.0,臺東縣,男,58,1915,single age
109年 4月,109,2020,4.0,臺東縣,女,58,1652,single age
109年 4月,109,2020,4.0,花蓮縣,性別總計,58,5251,single age
109年 4月,109,2020,4.0,花蓮縣,男,58,2597,single age
109年 4月,109,2020,4.0,花蓮縣,女,58,2654,single age
109年 4月,109,2020,4.0,澎湖縣,性別總計,58,1604,single age
109年 4月,109,2020,4.0,澎湖縣,男,58,840,single age
109年 4月,109,2020,4.0,澎湖縣,女,58,764,single age
109年 4月,109,2020,4.0,基隆市,性別總計,58,6467,single age
109年 4月,109,2020,4.0,基隆市,男,58,3185,single age
109年 4月,109,2020,4.0,基隆市,女,58,3282,single age
109年 4月,109,2020,4.0,新竹市,性別總計,58,5771,single age
109年 4月,109,2020,4.0,新竹市,男,58,2838,single age
109年 4月,109,2020,4.0,新竹市,女,58,2933,single age
109年 4月,109,2020,4.0,嘉義市,性別總計,58,4052,single age
109年 4月,109,2020,4.0,嘉義市,男,58,1947,single age
109年 4月,109,2020,4.0,嘉義市,女,58,2105,single age
109年 4月,109,2020,4.0,金門縣,性別總計,58,2484,single age
109年 4月,109,2020,4.0,金門縣,男,58,1265,single age
109年 4月,109,2020,4.0,金門縣,女,58,1219,single age
109年 4月,109,2020,4.0,連江縣,性別總計,58,212,single age
109年 4月,109,2020,4.0,連江縣,男,58,122,single age
109年 4月,109,2020,4.0,連江縣,女,58,90,single age
109年 5月,109,2020,5.0,區域別總計,性別總計,58,365538,single age
109年 5月,109,2020,5.0,區域別總計,男,58,178505,single age
109年 5月,109,2020,5.0,區域別總計,女,58,187033,single age
109年 5月,109,2020,5.0,新北市,性別總計,58,64551,single age
109年 5月,109,2020,5.0,新北市,男,58,30091,single age
109年 5月,109,2020,5.0,新北市,女,58,34460,single age
109年 5月,109,2020,5.0,臺北市,性別總計,58,39183,single age
109年 5月,109,2020,5.0,臺北市,男,58,18004,single age
109年 5月,109,2020,5.0,臺北市,女,58,21179,single age
109年 5月,109,2020,5.0,桃園市,性別總計,58,31703,single age
109年 5月,109,2020,5.0,桃園市,男,58,15162,single age
109年 5月,109,2020,5.0,桃園市,女,58,16541,single age
109年 5月,109,2020,5.0,臺中市,性別總計,58,41411,single age
109年 5月,109,2020,5.0,臺中市,男,58,19819,single age
109年 5月,109,2020,5.0,臺中市,女,58,21592,single age
109年 5月,109,2020,5.0,臺南市,性別總計,58,31181,single age
109年 5月,109,2020,5.0,臺南市,男,58,15576,single age
109年 5月,109,2020,5.0,臺南市,女,58,15605,single age
109年 5月,109,2020,5.0,高雄市,性別總計,58,43492,single age
109年 5月,109,2020,5.0,高雄市,男,58,20989,single age
109年 5月,109,2020,5.0,高雄市,女,58,22503,single age
109年 5月,109,2020,5.0,宜蘭縣,性別總計,58,7322,single age
109年 5月,109,2020,5.0,宜蘭縣,男,58,3695,single age
109年 5月,109,2020,5.0,宜蘭縣,女,58,3627,single age
109年 5月,109,2020,5.0,新竹縣,性別總計,58,7613,single age
109年 5月,109,2020,5.0,新竹縣,男,58,3948,single age
109年 5月,109,2020,5.0,新竹縣,女,58,3665,single age
109年 5月,109,2020,5.0,苗栗縣,性別總計,58,8599,single age
109年 5月,109,2020,5.0,苗栗縣,男,58,4459,single age
109年 5月,109,2020,5.0,苗栗縣,女,58,4140,single age
109年 5月,109,2020,5.0,彰化縣,性別總計,58,18999,single age
109年 5月,109,2020,5.0,彰化縣,男,58,9822,single age
109年 5月,109,2020,5.0,彰化縣,女,58,9177,single age
109年 5月,109,2020,5.0,南投縣,性別總計,58,8384,single age
109年 5月,109,2020,5.0,南投縣,男,58,4323,single age
109年 5月,109,2020,5.0,南投縣,女,58,4061,single age
109年 5月,109,2020,5.0,雲林縣,性別總計,58,10743,single age
109年 5月,109,2020,5.0,雲林縣,男,58,5919,single age
109年 5月,109,2020,5.0,雲林縣,女,58,4824,single age
109年 5月,109,2020,5.0,嘉義縣,性別總計,58,8852,single age
